request_id,donor_id,notified_at,responded_at,status,response_time_minutes,distance_km,days_since_last_donation,temporal_hour,is_weekend,historical_response_rate
1499,9471,2026-02-25 02:48:00,2026-02-25 05:16:00+00:00,declined,148.0,8.15,182,2,0,0.5983
145,4609,2026-02-25 05:23:00,2026-02-25 09:00:00+00:00,declined,217.0,15.66,62,5,0,0.6816
2020,8165,2026-02-25 05:49:00,,ignored,,6.02,40,5,0,0.5464
1590,9044,2026-02-25 06:26:00,,ignored,,11.7,249,6,0,0.0694
1630,5987,2026-02-25 09:15:00,2026-02-25 10:14:00+00:00,declined,59.0,9.15,111,9,0,0.203
1678,4406,2026-02-25 09:24:00,2026-02-25 12:34:00+00:00,declined,190.0,13.32,64,9,0,0.2019
1300,7294,2026-02-25 10:43:00,2026-02-25 12:37:00+00:00,accepted,114.0,6.45,111,10,0,0.0783
135,1662,2026-02-25 11:23:00,2026-02-25 12:12:00+00:00,accepted,49.0,4.18,317,11,0,0.5788
1305,8800,2026-02-25 11:26:00,2026-02-25 12:25:00+00:00,accepted,59.0,2.29,138,11,0,0.4276
137,4575,2026-02-25 12:40:00,2026-02-25 15:10:00+00:00,declined,150.0,2.27,80,12,0,0.3853
2087,287,2026-02-25 12:41:00,2026-02-25 13:56:00+00:00,accepted,75.0,4.83,137,12,0,0.4114
966,4887,2026-02-25 13:07:00,2026-02-25 14:51:00+00:00,declined,104.0,9.97,64,13,0,0.2123
1189,5233,2026-02-25 17:14:00,2026-02-25 20:07:00+00:00,declined,173.0,11.48,201,17,0,0.2604
203,8089,2026-02-25 17:28:00,2026-02-25 18:45:00+00:00,accepted,77.0,4.43,217,17,0,0.3287
1840,4631,2026-02-25 20:14:00,2026-02-25 21:06:00+00:00,accepted,52.0,3.93,246,20,0,0.5718
469,3923,2026-02-25 20:20:00,,ignored,,2.65,116,20,0,0.2382
950,7067,2026-02-25 20:37:00,2026-02-25 21:59:00+00:00,accepted,82.0,6.2,259,20,0,0.5462
1840,9332,2026-02-25 21:51:00,2026-02-26 00:31:00+00:00,declined,160.0,4.47,130,21,0,0.1207
2053,2532,2026-02-25 22:59:00,2026-02-26 02:22:00+00:00,declined,203.0,16.89,46,22,0,0.3535
1692,9663,2026-02-26 01:12:00,2026-02-26 03:33:00+00:00,declined,141.0,0.66,24,1,0,0.638
1319,5570,2026-02-26 05:39:00,,ignored,,1.64,252,5,0,0.3586
1462,7008,2026-02-26 06:03:00,,pending,,10.73,210,6,0,0.3441
1656,2776,2026-02-26 07:03:00,2026-02-26 10:18:00+00:00,declined,195.0,22.49,134,7,0,0.3887
1826,5036,2026-02-26 07:06:00,,ignored,,7.83,0,7,0,0.5732
1915,6915,2026-02-26 07:43:00,2026-02-26 10:11:00+00:00,declined,148.0,18.25,23,7,0,0.4649
893,7102,2026-02-26 09:22:00,2026-02-26 10:26:00+00:00,accepted,64.0,6.48,275,9,0,0.5812
582,353,2026-02-26 10:38:00,,ignored,,11.07,125,10,0,0.3561
582,5754,2026-02-26 10:40:00,2026-02-26 12:02:00+00:00,declined,82.0,0.43,40,10,0,0.2799
482,8665,2026-02-26 10:41:00,2026-02-26 12:01:00+00:00,accepted,80.0,4.54,312,10,0,0.3423
1374,5444,2026-02-26 10:54:00,,ignored,,0.95,205,10,0,0.7375
375,5942,2026-02-26 11:49:00,2026-02-26 13:07:00+00:00,accepted,78.0,3.72,319,11,0,0.3993
1066,7804,2026-02-26 12:34:00,2026-02-26 16:01:00+00:00,declined,207.0,5.89,207,12,0,0.349
457,6014,2026-02-26 13:45:00,2026-02-26 15:11:00+00:00,declined,86.0,5.76,97,13,0,0.2576
1848,5267,2026-02-26 14:08:00,2026-02-26 15:41:00+00:00,accepted,93.0,3.59,165,14,0,0.3515
865,8372,2026-02-26 14:21:00,,ignored,,16.54,35,14,0,0.0723
611,6140,2026-02-26 15:21:00,,pending,,5.79,355,15,0,0.4452
133,6611,2026-02-26 15:29:00,2026-02-26 17:14:00+00:00,accepted,105.0,13.59,256,15,0,0.5011
83,2775,2026-02-26 17:11:00,2026-02-26 18:13:00+00:00,accepted,62.0,3.95,187,17,0,0.4991
1847,3409,2026-02-26 20:48:00,2026-02-26 22:44:00+00:00,accepted,116.0,11.07,115,20,0,0.2398
1335,3277,2026-02-26 21:28:00,2026-02-26 22:48:00+00:00,accepted,80.0,3.93,95,21,0,0.1399
1071,2888,2026-02-26 23:08:00,,ignored,,10.33,153,23,0,0.1488
1431,7716,2026-02-26 23:24:00,,ignored,,10.54,240,23,0,0.4684
132,8147,2026-02-27 02:25:00,2026-02-27 03:09:00+00:00,declined,44.0,7.37,172,2,0,0.6285
361,4496,2026-02-27 02:39:00,,ignored,,2.73,103,2,0,0.529
812,8786,2026-02-27 02:45:00,,ignored,,6.37,207,2,0,0.5846
1598,1492,2026-02-27 03:22:00,2026-02-27 04:38:00+00:00,accepted,76.0,2.24,178,3,0,0.2061
524,8187,2026-02-27 03:51:00,,ignored,,5.71,244,3,0,0.185
106,5301,2026-02-27 04:45:00,2026-02-27 06:32:00+00:00,declined,107.0,3.74,341,4,0,0.2774
728,9217,2026-02-27 07:28:00,,ignored,,6.05,96,7,0,0.4241
661,3785,2026-02-27 08:15:00,2026-02-27 09:46:00+00:00,declined,91.0,10.85,114,8,0,0.4151
931,9892,2026-02-27 09:25:00,2026-02-27 10:01:00+00:00,declined,36.0,6.33,142,9,0,0.2174
407,1390,2026-02-27 10:54:00,2026-02-27 12:58:00+00:00,declined,124.0,9.52,36,10,0,0.3225
2118,2250,2026-02-27 11:22:00,,pending,,21.24,353,11,0,0.0679
220,8919,2026-02-27 13:48:00,2026-02-27 14:25:00+00:00,declined,37.0,7.35,416,13,0,0.4704
806,5629,2026-02-27 14:06:00,,ignored,,4.45,130,14,0,0.1689
1648,398,2026-02-27 15:09:00,2026-02-27 17:50:00+00:00,declined,161.0,14.34,41,15,0,0.2515
839,8080,2026-02-27 15:25:00,2026-02-27 16:32:00+00:00,accepted,67.0,7.7,154,15,0,0.5307
1443,4101,2026-02-27 18:57:00,2026-02-27 20:58:00+00:00,declined,121.0,9.97,90,18,0,0.0862
1202,8906,2026-02-27 21:47:00,2026-02-27 23:19:00+00:00,accepted,92.0,4.35,184,21,0,0.2354
249,3657,2026-02-27 22:44:00,2026-02-28 00:46:00+00:00,declined,122.0,22.38,90,22,0,0.2942
2131,9266,2026-02-28 00:34:00,2026-02-28 03:30:00+00:00,declined,176.0,14.76,173,0,1,0.3586
2056,6381,2026-02-28 06:48:00,2026-02-28 08:38:00+00:00,declined,110.0,10.33,236,6,1,0.78
854,6689,2026-02-28 07:19:00,2026-02-28 11:03:00+00:00,declined,224.0,18.19,34,7,1,0.3517
190,9179,2026-02-28 07:52:00,,ignored,,5.84,8,7,1,0.3522
943,2663,2026-02-28 09:11:00,2026-02-28 11:27:00+00:00,declined,136.0,5.15,0,9,1,0.0694
1579,6382,2026-02-28 09:17:00,2026-02-28 10:20:00+00:00,accepted,63.0,4.28,183,9,1,0.6137
1401,6695,2026-02-28 09:23:00,2026-02-28 10:53:00+00:00,accepted,90.0,7.51,207,9,1,0.3026
1340,2313,2026-02-28 11:43:00,2026-02-28 12:14:00+00:00,declined,31.0,4.18,100,11,1,0.3312
600,1102,2026-02-28 12:28:00,,ignored,,6.29,0,12,1,0.5018
806,7978,2026-02-28 12:42:00,2026-02-28 14:07:00+00:00,accepted,85.0,8.76,326,12,1,0.1685
1381,8477,2026-02-28 15:29:00,,ignored,,10.33,172,15,1,0.1958
155,5515,2026-02-28 18:06:00,,ignored,,9.77,223,18,1,0.099
1776,447,2026-02-28 18:36:00,,pending,,6.05,322,18,1,0.23
2100,1855,2026-02-28 18:52:00,,ignored,,2.77,141,18,1,0.1794
1667,8531,2026-02-28 19:15:00,2026-02-28 20:22:00+00:00,accepted,67.0,3.25,162,19,1,0.4682
2149,4544,2026-02-28 19:17:00,,ignored,,2.16,186,19,1,0.1887
1064,8406,2026-02-28 19:46:00,2026-02-28 23:10:00+00:00,declined,204.0,11.96,73,19,1,0.1451
136,3895,2026-02-28 21:27:00,2026-02-28 23:03:00+00:00,accepted,96.0,6.36,95,21,1,0.2855
829,4625,2026-02-28 22:02:00,,ignored,,2.11,69,22,1,0.2754
1433,1117,2026-02-28 22:27:00,2026-03-01 00:08:00+00:00,accepted,101.0,6.54,393,22,1,0.1336
180,1165,2026-03-01 00:50:00,,ignored,,7.74,0,0,1,0.192
794,9256,2026-03-01 02:24:00,,ignored,,2.47,160,2,1,0.4155
687,8613,2026-03-01 02:38:00,2026-03-01 05:58:00+00:00,declined,200.0,15.04,71,2,1,0.5739
93,9594,2026-03-01 03:14:00,,pending,,10.39,207,3,1,0.333
1722,4829,2026-03-01 03:38:00,,ignored,,4.05,237,3,1,0.2871
1181,4158,2026-03-01 05:30:00,,ignored,,0.41,106,5,1,0.2195
879,2882,2026-03-01 07:33:00,,pending,,0.93,148,7,1,0.1996
159,8206,2026-03-01 09:50:00,,pending,,12.62,158,9,1,0.5485
2067,8496,2026-03-01 15:58:00,2026-03-01 17:43:00+00:00,accepted,105.0,10.18,331,15,1,0.228
123,1445,2026-03-01 16:03:00,2026-03-01 18:25:00+00:00,declined,142.0,15.33,291,16,1,0.2057
186,7623,2026-03-01 16:27:00,,ignored,,2.26,76,16,1,0.4057
355,2662,2026-03-01 19:58:00,,ignored,,3.9,426,19,1,0.3003
821,9047,2026-03-01 23:27:00,,ignored,,14.58,197,23,1,0.1741
1338,2536,2026-03-02 00:35:00,,pending,,5.12,230,0,0,0.3851
2189,1385,2026-03-02 02:03:00,,ignored,,4.84,214,2,0,0.4617
1920,3157,2026-03-02 02:16:00,2026-03-02 05:02:00+00:00,declined,166.0,7.61,203,2,0,0.1404
1984,4334,2026-03-02 03:24:00,,pending,,3.56,300,3,0,0.2453
107,8227,2026-03-02 03:52:00,2026-03-02 06:48:00+00:00,declined,176.0,2.3,0,3,0,0.3441
2087,1715,2026-03-02 04:02:00,,ignored,,4.9,266,4,0,0.6162
147,4956,2026-03-02 04:08:00,2026-03-02 06:01:00+00:00,declined,113.0,6.18,323,4,0,0.3777
1400,8999,2026-03-02 06:14:00,2026-03-02 09:56:00+00:00,declined,222.0,19.26,108,6,0,0.075
1665,4317,2026-03-02 08:42:00,2026-03-02 09:32:00+00:00,accepted,50.0,2.26,257,8,0,0.6811
1665,703,2026-03-02 08:56:00,2026-03-02 10:20:00+00:00,accepted,84.0,2.49,194,8,0,0.4679
1897,8976,2026-03-02 11:12:00,,ignored,,14.32,188,11,0,0.2545
780,8575,2026-03-02 11:24:00,2026-03-02 12:44:00+00:00,accepted,80.0,6.84,217,11,0,0.2495
827,2878,2026-03-02 13:47:00,2026-03-02 16:21:00+00:00,declined,154.0,11.46,271,13,0,0.3778
902,2361,2026-03-02 14:00:00,,pending,,5.14,275,14,0,0.0647
769,1707,2026-03-02 14:55:00,2026-03-02 16:52:00+00:00,accepted,117.0,14.19,246,14,0,0.4078
1191,977,2026-03-02 16:22:00,,ignored,,7.92,167,16,0,0.1689
1819,6239,2026-03-02 17:42:00,2026-03-02 18:49:00+00:00,accepted,67.0,3.87,146,17,0,0.4009
1573,7650,2026-03-02 18:38:00,2026-03-02 20:08:00+00:00,declined,90.0,6.89,277,18,0,0.2602
532,5399,2026-03-02 19:26:00,2026-03-02 20:33:00+00:00,accepted,67.0,2.03,200,19,0,0.5873
1428,2006,2026-03-02 19:33:00,2026-03-02 21:06:00+00:00,accepted,93.0,5.17,193,19,0,0.1723
2042,6559,2026-03-02 19:35:00,2026-03-02 20:40:00+00:00,accepted,65.0,8.09,356,19,0,0.8102
1172,4503,2026-03-02 19:40:00,2026-03-02 20:32:00+00:00,accepted,52.0,3.8,151,19,0,0.4967
817,1541,2026-03-02 21:29:00,2026-03-02 23:53:00+00:00,declined,144.0,2.25,101,21,0,0.259
25,2356,2026-03-03 00:25:00,,ignored,,8.08,212,0,0,0.3142
1236,5703,2026-03-03 01:43:00,2026-03-03 02:50:00+00:00,accepted,67.0,4.66,267,1,0,0.6494
731,2346,2026-03-03 03:39:00,2026-03-03 06:19:00+00:00,declined,160.0,0.42,95,3,0,0.5941
954,6841,2026-03-03 04:30:00,2026-03-03 06:43:00+00:00,declined,133.0,15.36,263,4,0,0.2332
1899,3021,2026-03-03 05:35:00,2026-03-03 07:48:00+00:00,declined,133.0,7.62,54,5,0,0.4182
399,7231,2026-03-03 06:50:00,2026-03-03 08:21:00+00:00,accepted,91.0,8.56,155,6,0,0.6099
282,4139,2026-03-03 07:16:00,2026-03-03 09:39:00+00:00,declined,143.0,2.8,0,7,0,0.6302
788,4248,2026-03-03 09:35:00,2026-03-03 12:34:00+00:00,declined,179.0,3.17,18,9,0,0.1849
838,9638,2026-03-03 10:36:00,2026-03-03 11:13:00+00:00,declined,37.0,6.6,81,10,0,0.5651
977,4208,2026-03-03 12:56:00,2026-03-03 14:20:00+00:00,accepted,84.0,4.42,164,12,0,0.5311
1266,8118,2026-03-03 13:56:00,2026-03-03 15:34:00+00:00,accepted,98.0,6.21,241,13,0,0.3056
834,2446,2026-03-03 15:23:00,2026-03-03 16:52:00+00:00,declined,89.0,7.25,50,15,0,0.1927
1436,5418,2026-03-03 16:05:00,,ignored,,13.94,230,16,0,0.7023
1761,9509,2026-03-03 17:25:00,2026-03-03 19:11:00+00:00,declined,106.0,5.87,218,17,0,0.3228
2124,5701,2026-03-03 17:28:00,,ignored,,20.54,228,17,0,0.1416
1077,1866,2026-03-03 18:35:00,2026-03-03 20:06:00+00:00,accepted,91.0,8.74,227,18,0,0.5891
1530,8034,2026-03-03 18:39:00,2026-03-03 21:43:00+00:00,declined,184.0,6.06,147,18,0,0.5554
2031,1330,2026-03-03 21:30:00,,pending,,7.82,165,21,0,0.3002
1040,7437,2026-03-03 21:48:00,2026-03-03 23:18:00+00:00,accepted,90.0,7.31,173,21,0,0.4056
1587,9230,2026-03-03 23:11:00,,ignored,,16.53,86,23,0,0.1864
757,6171,2026-03-03 23:18:00,2026-03-04 02:37:00+00:00,declined,199.0,15.43,174,23,0,0.299
376,9268,2026-03-04 00:40:00,2026-03-04 02:25:00+00:00,accepted,105.0,8.22,222,0,0,0.3844
1495,9096,2026-03-04 00:55:00,2026-03-04 02:07:00+00:00,accepted,72.0,2.27,301,0,0,0.203
1846,4188,2026-03-04 01:52:00,2026-03-04 02:57:00+00:00,accepted,65.0,2.49,215,1,0,0.3881
627,5764,2026-03-04 04:02:00,2026-03-04 06:56:00+00:00,declined,174.0,9.11,151,4,0,0.6298
561,7758,2026-03-04 05:38:00,2026-03-04 08:37:00+00:00,declined,179.0,5.38,103,5,0,0.1197
616,6174,2026-03-04 07:17:00,2026-03-04 08:08:00+00:00,accepted,51.0,4.1,334,7,0,0.5556
2130,5113,2026-03-04 08:01:00,2026-03-04 10:39:00+00:00,declined,158.0,3.31,340,8,0,0.395
837,4944,2026-03-04 08:15:00,2026-03-04 09:55:00+00:00,accepted,100.0,15.13,103,8,0,0.1745
157,7095,2026-03-04 11:46:00,,pending,,4.42,148,11,0,0.2759
1643,9284,2026-03-04 12:44:00,2026-03-04 15:42:00+00:00,declined,178.0,6.4,110,12,0,0.6723
656,4775,2026-03-04 12:55:00,,ignored,,13.93,56,12,0,0.27
1464,8994,2026-03-04 18:39:00,2026-03-04 20:22:00+00:00,accepted,103.0,1.23,326,18,0,0.1732
247,7441,2026-03-04 19:51:00,2026-03-04 21:08:00+00:00,accepted,77.0,0.98,249,19,0,0.4955
36,7475,2026-03-04 20:28:00,,ignored,,2.74,73,20,0,0.5832
1027,908,2026-03-04 20:48:00,2026-03-04 21:22:00+00:00,declined,34.0,3.65,71,20,0,0.2215
16,1759,2026-03-04 23:50:00,2026-03-05 00:56:00+00:00,accepted,66.0,1.76,203,23,0,0.5004
2155,876,2026-03-05 01:10:00,,ignored,,10.56,253,1,0,0.2559
210,2478,2026-03-05 02:40:00,2026-03-05 05:28:00+00:00,declined,168.0,3.7,76,2,0,0.2187
1978,6301,2026-03-05 04:05:00,,ignored,,11.3,142,4,0,0.0346
858,7751,2026-03-05 04:24:00,2026-03-05 06:39:00+00:00,declined,135.0,5.48,84,4,0,0.5706
1589,5051,2026-03-05 04:49:00,2026-03-05 07:05:00+00:00,declined,136.0,0.64,200,4,0,0.1071
1243,4760,2026-03-05 07:24:00,2026-03-05 08:17:00+00:00,accepted,53.0,2.28,199,7,0,0.4657
805,7278,2026-03-05 08:00:00,2026-03-05 09:16:00+00:00,declined,76.0,12.69,215,8,0,0.111
1638,8604,2026-03-05 10:27:00,2026-03-05 11:21:00+00:00,accepted,54.0,3.02,184,10,0,0.7104
1306,2475,2026-03-05 10:33:00,2026-03-05 12:09:00+00:00,declined,96.0,8.0,167,10,0,0.2821
883,9580,2026-03-05 11:00:00,2026-03-05 12:44:00+00:00,accepted,104.0,8.58,126,11,0,0.3164
1768,1065,2026-03-05 11:32:00,,ignored,,10.77,257,11,0,0.3059
494,9797,2026-03-05 12:54:00,2026-03-05 13:47:00+00:00,accepted,53.0,4.89,133,12,0,0.6518
870,3921,2026-03-05 13:55:00,2026-03-05 15:07:00+00:00,accepted,72.0,2.85,103,13,0,0.2465
1763,3390,2026-03-05 13:56:00,,ignored,,12.79,120,13,0,0.3993
1247,2102,2026-03-05 14:17:00,2026-03-05 15:16:00+00:00,accepted,59.0,2.48,161,14,0,0.5118
2130,8729,2026-03-05 14:21:00,2026-03-05 16:29:00+00:00,declined,128.0,7.15,221,14,0,0.2723
1995,4927,2026-03-05 14:46:00,2026-03-05 15:40:00+00:00,accepted,54.0,8.2,194,14,0,0.6538
61,8785,2026-03-05 16:05:00,,ignored,,7.5,90,16,0,0.4764
1019,6945,2026-03-05 16:28:00,,ignored,,1.07,192,16,0,0.1892
1950,7774,2026-03-05 16:42:00,2026-03-05 18:45:00+00:00,declined,123.0,0.89,0,16,0,0.3198
1452,2485,2026-03-05 17:39:00,2026-03-05 19:11:00+00:00,accepted,92.0,4.21,351,17,0,0.3916
698,636,2026-03-05 18:38:00,,ignored,,11.72,151,18,0,0.2181
237,578,2026-03-05 19:23:00,2026-03-05 20:20:00+00:00,accepted,57.0,12.03,250,19,0,0.692
15,4277,2026-03-05 20:01:00,2026-03-05 22:17:00+00:00,declined,136.0,6.66,21,20,0,0.7068
401,5848,2026-03-05 21:33:00,2026-03-06 00:11:00+00:00,declined,158.0,2.18,35,21,0,0.1902
72,9505,2026-03-05 22:07:00,2026-03-05 23:05:00+00:00,declined,58.0,3.51,41,22,0,0.4399
1223,2416,2026-03-05 22:08:00,2026-03-05 23:40:00+00:00,declined,92.0,10.23,8,22,0,0.298
519,9895,2026-03-05 23:11:00,2026-03-06 02:02:00+00:00,declined,171.0,3.21,371,23,0,0.2096
805,2660,2026-03-06 01:53:00,2026-03-06 04:12:00+00:00,declined,139.0,2.58,0,1,0,0.3805
290,582,2026-03-06 06:04:00,2026-03-06 07:25:00+00:00,accepted,81.0,8.75,215,6,0,0.4515
264,1277,2026-03-06 06:47:00,2026-03-06 09:19:00+00:00,declined,152.0,9.8,93,6,0,0.2976
1414,9556,2026-03-06 08:13:00,,ignored,,9.05,273,8,0,0.2254
769,1518,2026-03-06 08:37:00,2026-03-06 12:10:00+00:00,declined,213.0,17.63,155,8,0,0.256
1939,1134,2026-03-06 09:23:00,2026-03-06 10:49:00+00:00,accepted,86.0,2.43,129,9,0,0.4998
256,1789,2026-03-06 09:32:00,2026-03-06 12:07:00+00:00,declined,155.0,4.95,0,9,0,0.2535
2139,6480,2026-03-06 09:36:00,,ignored,,0.83,263,9,0,0.2375
402,531,2026-03-06 11:48:00,2026-03-06 12:59:00+00:00,accepted,71.0,3.14,152,11,0,0.3003
286,2174,2026-03-06 11:54:00,,ignored,,1.83,286,11,0,0.7389
453,8961,2026-03-06 12:34:00,2026-03-06 13:59:00+00:00,declined,85.0,1.99,190,12,0,0.0521
1537,5144,2026-03-06 12:37:00,2026-03-06 14:15:00+00:00,accepted,98.0,12.41,312,12,0,0.4378
1195,1159,2026-03-06 12:43:00,2026-03-06 16:25:00+00:00,declined,222.0,17.05,95,12,0,0.6308
1109,7183,2026-03-06 12:47:00,2026-03-06 15:42:00+00:00,declined,175.0,11.9,84,12,0,0.3719
2059,7278,2026-03-06 12:57:00,2026-03-06 13:53:00+00:00,accepted,56.0,7.48,269,12,0,0.6074
1031,3421,2026-03-06 13:04:00,2026-03-06 14:57:00+00:00,accepted,113.0,11.01,336,13,0,0.2933
1633,748,2026-03-06 15:00:00,2026-03-06 16:13:00+00:00,accepted,73.0,1.83,253,15,0,0.5218
1013,6972,2026-03-06 18:17:00,2026-03-06 19:38:00+00:00,accepted,81.0,1.29,136,18,0,0.5334
1036,1077,2026-03-06 19:06:00,2026-03-06 19:56:00+00:00,accepted,50.0,4.58,263,19,0,0.6484
655,2065,2026-03-06 20:08:00,2026-03-06 21:23:00+00:00,accepted,75.0,1.95,260,20,0,0.5245
885,2542,2026-03-06 20:30:00,2026-03-06 22:44:00+00:00,declined,134.0,4.52,95,20,0,0.353
1374,5116,2026-03-06 21:57:00,2026-03-06 23:03:00+00:00,declined,66.0,2.56,69,21,0,0.2612
1928,7407,2026-03-06 23:24:00,2026-03-06 23:53:00+00:00,declined,29.0,5.77,60,23,0,0.46
2130,625,2026-03-07 01:09:00,2026-03-07 02:54:00+00:00,declined,105.0,6.86,147,1,1,0.2369
80,7436,2026-03-07 02:43:00,2026-03-07 04:20:00+00:00,accepted,97.0,3.98,180,2,1,0.1496
698,6203,2026-03-07 02:47:00,,ignored,,23.54,102,2,1,0.1302
739,2804,2026-03-07 03:29:00,,pending,,13.6,137,3,1,0.4383
1695,1338,2026-03-07 04:41:00,,ignored,,22.84,192,4,1,0.5889
101,1046,2026-03-07 05:04:00,,pending,,10.2,296,5,1,0.5668
1264,7801,2026-03-07 05:40:00,,ignored,,5.7,239,5,1,0.4372
688,1673,2026-03-07 06:11:00,2026-03-07 07:53:00+00:00,declined,102.0,10.36,151,6,1,0.3121
1211,7908,2026-03-07 06:15:00,,ignored,,12.23,164,6,1,0.5288
922,6032,2026-03-07 06:25:00,2026-03-07 09:55:00+00:00,declined,210.0,7.62,70,6,1,0.2408
1969,5785,2026-03-07 07:26:00,,ignored,,19.27,198,7,1,0.234
1804,6735,2026-03-07 09:03:00,,ignored,,7.46,214,9,1,0.3478
437,2349,2026-03-07 12:23:00,2026-03-07 13:37:00+00:00,accepted,74.0,6.79,143,12,1,0.4924
1930,9485,2026-03-07 13:27:00,2026-03-07 15:03:00+00:00,accepted,96.0,4.51,90,13,1,0.0504
582,2341,2026-03-07 13:30:00,2026-03-07 16:53:00+00:00,declined,203.0,3.74,149,13,1,0.3808
56,4133,2026-03-07 13:38:00,2026-03-07 15:16:00+00:00,declined,98.0,2.46,32,13,1,0.1479
73,8383,2026-03-07 13:53:00,,pending,,3.74,230,13,1,0.139
1254,423,2026-03-07 15:11:00,,ignored,,5.49,32,15,1,0.1937
1770,6064,2026-03-07 15:32:00,2026-03-07 17:05:00+00:00,accepted,93.0,3.68,155,15,1,0.3763
458,2261,2026-03-07 17:53:00,,ignored,,5.04,223,17,1,0.1895
1258,5830,2026-03-07 18:04:00,,ignored,,2.93,104,18,1,0.1212
2004,4196,2026-03-07 18:13:00,2026-03-07 21:17:00+00:00,declined,184.0,7.56,137,18,1,0.5255
722,7845,2026-03-07 20:20:00,,ignored,,6.14,238,20,1,0.2775
413,9229,2026-03-08 02:27:00,2026-03-08 03:33:00+00:00,declined,66.0,6.86,96,2,1,0.4217
1606,9732,2026-03-08 02:32:00,2026-03-08 05:22:00+00:00,declined,170.0,3.77,321,2,1,0.5534
1786,7212,2026-03-08 03:07:00,,ignored,,4.09,255,3,1,0.5971
727,9291,2026-03-08 04:48:00,,ignored,,10.59,92,4,1,0.189
1740,516,2026-03-08 05:10:00,,ignored,,8.1,61,5,1,0.4388
1474,3596,2026-03-08 05:42:00,2026-03-08 07:02:00+00:00,declined,80.0,9.59,120,5,1,0.045
1031,633,2026-03-08 06:32:00,2026-03-08 07:31:00+00:00,accepted,59.0,7.4,347,6,1,0.5817
1697,4194,2026-03-08 07:29:00,2026-03-08 09:11:00+00:00,accepted,102.0,6.61,132,7,1,0.3324
409,5682,2026-03-08 07:42:00,,ignored,,3.32,140,7,1,0.2323
1337,84,2026-03-08 07:49:00,,pending,,11.21,302,7,1,0.3806
1628,9378,2026-03-08 08:13:00,,ignored,,3.29,17,8,1,0.6006
717,5056,2026-03-08 08:21:00,2026-03-08 09:19:00+00:00,declined,58.0,6.97,172,8,1,0.0153
149,3646,2026-03-08 09:12:00,2026-03-08 10:06:00+00:00,declined,54.0,9.13,71,9,1,0.0358
1817,2345,2026-03-08 09:57:00,2026-03-08 11:43:00+00:00,accepted,106.0,13.13,270,9,1,0.5587
2050,509,2026-03-08 10:03:00,2026-03-08 11:19:00+00:00,accepted,76.0,12.09,276,10,1,0.5248
1674,6523,2026-03-08 12:10:00,2026-03-08 14:22:00+00:00,declined,132.0,9.47,104,12,1,0.3984
1076,2597,2026-03-08 13:14:00,,ignored,,4.17,345,13,1,0.3719
92,1306,2026-03-08 14:50:00,2026-03-08 16:21:00+00:00,accepted,91.0,4.71,166,14,1,0.4905
2162,6434,2026-03-08 18:42:00,,pending,,3.69,399,18,1,0.2988
2189,309,2026-03-08 18:46:00,,pending,,9.49,136,18,1,0.3109
2094,5174,2026-03-08 22:29:00,2026-03-09 00:56:00+00:00,declined,147.0,25.84,0,22,1,0.2498
1113,9692,2026-03-08 23:32:00,,ignored,,2.67,170,23,1,0.1939
1248,4562,2026-03-08 23:57:00,2026-03-09 02:38:00+00:00,declined,161.0,25.18,42,23,1,0.6888
1676,3795,2026-03-09 00:05:00,2026-03-09 02:01:00+00:00,declined,116.0,13.18,137,0,0,0.3751
1692,3076,2026-03-09 00:15:00,,ignored,,4.95,275,0,0,0.1613
1113,486,2026-03-09 00:49:00,2026-03-09 02:20:00+00:00,declined,91.0,4.4,338,0,0,0.1734
1547,224,2026-03-09 03:54:00,,pending,,0.88,158,3,0,0.3432
776,4189,2026-03-09 04:09:00,2026-03-09 05:20:00+00:00,declined,71.0,11.56,99,4,0,0.4345
1608,6917,2026-03-09 04:14:00,2026-03-09 05:27:00+00:00,accepted,73.0,8.41,293,4,0,0.3784
1379,6049,2026-03-09 04:45:00,,pending,,3.74,278,4,0,0.3283
300,2500,2026-03-09 05:09:00,2026-03-09 07:12:00+00:00,declined,123.0,9.51,98,5,0,0.1699
826,6629,2026-03-09 06:19:00,2026-03-09 08:27:00+00:00,declined,128.0,6.46,45,6,0,0.0969
1230,7920,2026-03-09 06:26:00,2026-03-09 08:05:00+00:00,accepted,99.0,14.84,226,6,0,0.2367
1336,638,2026-03-09 06:26:00,,ignored,,5.49,170,6,0,0.2678
284,8293,2026-03-09 07:00:00,2026-03-09 08:22:00+00:00,accepted,82.0,5.72,319,7,0,0.122
142,8830,2026-03-09 09:46:00,,ignored,,7.73,266,9,0,0.2785
580,7978,2026-03-09 10:04:00,2026-03-09 12:10:00+00:00,declined,126.0,14.27,251,10,0,0.1928
803,1885,2026-03-09 12:33:00,2026-03-09 13:53:00+00:00,declined,80.0,8.29,131,12,0,0.3996
942,2065,2026-03-09 14:03:00,,ignored,,3.43,313,14,0,0.4301
1712,9295,2026-03-09 14:42:00,2026-03-09 16:29:00+00:00,accepted,107.0,7.84,101,14,0,0.2805
1858,7700,2026-03-09 18:50:00,2026-03-09 20:40:00+00:00,accepted,110.0,17.47,133,18,0,0.3899
2020,1976,2026-03-09 20:13:00,2026-03-09 20:55:00+00:00,declined,42.0,9.53,109,20,0,0.1904
968,6400,2026-03-09 21:50:00,,ignored,,18.96,231,21,0,0.1952
